-1.084,1.463,0.091
-0.453,1.413,0.130
-0.453,1.463,0.130
-0.453,1.513,0.130
-0.453,1.563,0.130
-0.453,1.613,0.130
-0.503,1.613,0.130
-0.503,1.663,0.130
-0.503,1.713,0.130
-0.503,1.663,0.180
-0.453,1.613,0.180
-0.453,1.563,0.180
-0.453,1.513,0.180
-0.453,1.463,0.180
-0.453,1.413,0.180
-0.453,1.363,0.180
-0.453,1.313,0.180
-0.453,1.263,0.180
-0.453,1.213,0.180
-0.453,1.163,0.180
-0.503,1.163,0.180
-0.503,1.113,0.180
-0.503,1.063,0.180
-0.553,1.063,0.180
-0.553,1.013,0.180
-0.553,0.963,0.180
-0.603,0.963,0.180
-0.603,0.913,0.180
-0.653,0.913,0.180
-0.653,0.863,0.180
-0.703,0.863,0.180
-0.703,0.813,0.180
-0.703,0.813,0.130
-0.703,0.863,0.130
-0.653,0.863,0.130
-0.653,0.913,0.130
-0.603,0.913,0.130
-0.603,0.963,0.130
-0.553,0.963,0.130
-0.553,1.013,0.130
-0.553,1.063,0.130
-0.503,1.063,0.130
-0.503,1.113,0.080
-0.503,1.163,0.080
-0.453,1.213,0.080
-0.453,1.263,0.080
-0.453,1.313,0.080
-0.453,1.363,0.080
-0.453,1.413,0.080
-0.453,1.463,0.080
-0.453,1.513,0.080
-0.453,1.563,0.080
-0.453,1.613,0.080
-0.503,1.663,0.030
-0.503,1.713,0.030
-0.503,1.763,0.030
-0.553,1.763,0.030
-0.553,1.813,0.030
-0.553,1.863,0.030
-0.603,1.863,0.030
-0.603,1.813,0.030
-0.553,1.763,-0.020
-0.553,1.713,-0.020
-0.503,1.713,-0.020
-0.503,1.663,-0.020
-0.503,1.613,-0.020
-0.503,1.563,-0.020
-0.503,1.513,-0.020
-0.453,1.513,-0.020
-0.453,1.463,-0.020
-0.453,1.463,-0.070
-0.453,1.413,-0.070
-0.453,1.363,-0.070
-0.453,1.313,-0.070
-0.453,1.263,-0.070
-0.453,1.213,-0.070
-0.503,1.213,-0.070
-0.503,1.163,-0.070
-0.503,1.113,-0.070
-0.503,1.063,-0.020
-0.553,1.063,-0.020
-0.553,1.013,-0.020
-0.603,0.963,-0.020
-0.603,0.913,-0.020
-0.653,0.913,-0.020
-0.653,0.863,0.030
-0.703,0.863,0.030
-0.703,0.813,0.030
-0.753,0.813,0.030
-0.703,0.813,-0.020
-0.703,0.863,-0.020
-0.653,0.863,-0.020
-0.653,0.913,-0.070
-0.603,0.913,-0.070
-0.603,0.963,-0.070
-0.603,1.013,-0.070
-0.553,1.013,-0.070
-0.553,1.063,-0.070
-0.553,1.113,-0.120
-0.553,1.163,-0.120
-0.553,1.213,-0.120
-0.503,1.213,-0.120
-0.503,1.263,-0.120
-0.503,1.313,-0.120
-0.553,1.313,-0.120
-0.553,1.363,-0.120
-0.553,1.413,-0.120
-0.553,1.463,-0.120
-0.553,1.513,-0.120
-0.553,1.563,-0.120
-0.553,1.613,-0.170
-0.553,1.663,-0.170
-0.553,1.713,-0.170
-0.553,1.763,-0.170
-0.603,1.763,-0.170
-0.603,1.813,-0.170
-0.603,1.813,-0.120
-0.653,1.813,-0.120
-0.653,1.763,-0.120
-0.653,1.713,-0.170
-0.603,1.713,-0.170
-0.603,1.663,-0.170
-0.603,1.663,-0.220
-0.603,1.613,-0.220
-0.603,1.563,-0.220
-0.553,1.513,-0.220
-0.553,1.463,-0.220
-0.553,1.413,-0.220
-0.553,1.363,-0.220
-0.553,1.313,-0.220
-0.553,1.263,-0.220
-0.553,1.213,-0.220
-0.553,1.163,-0.220
-0.603,1.163,-0.220
-0.603,1.113,-0.220
-0.603,1.063,-0.220
-0.653,1.013,-0.170
-0.653,0.963,-0.170
-0.703,0.963,-0.170
-0.703,0.913,-0.170
-0.703,0.913,-0.120
-0.703,0.863,-0.120
-0.753,0.863,-0.120
-0.753,0.813,-0.120
-0.803,0.813,-0.120
-0.803,0.763,-0.070
-0.853,0.763,-0.070
-0.853,0.713,-0.070
-0.903,0.713,-0.070
-0.903,0.713,-0.020
-0.953,0.713,-0.020
-0.953,0.713,-0.070
-0.903,0.713,-0.120
-0.853,0.763,-0.120
-0.803,0.813,-0.170
-0.803,0.863,-0.170
-0.753,0.863,-0.220
-0.753,0.913,-0.220
-0.703,0.963,-0.270
-0.703,1.013,-0.270
-0.703,1.063,-0.270
-0.653,1.063,-0.270
-0.653,1.063,-0.320
-0.653,1.113,-0.320
-0.653,1.163,-0.320
-0.653,1.213,-0.320
-0.653,1.263,-0.320
-0.653,1.313,-0.320
-0.653,1.313,-0.370
-0.603,1.313,-0.370
-0.603,1.363,-0.370
-0.603,1.413,-0.370
-0.603,1.463,-0.370
-0.603,1.513,-0.370
-0.653,1.513,-0.370
-0.653,1.563,-0.370
-0.653,1.563,-0.320
-0.653,1.613,-0.320
-0.653,1.663,-0.320
-0.653,1.713,-0.320
-0.703,1.713,-0.320
-0.703,1.713,-0.270
-0.703,1.763,-0.270
-0.703,1.813,-0.270
-0.753,1.813,-0.270
-0.753,1.813,-0.220
-0.753,1.763,-0.220
-0.753,1.763,-0.270
-0.703,1.663,-0.270
-0.703,1.663,-0.320
-0.703,1.613,-0.320
-0.703,1.563,-0.320
-0.653,1.463,-0.370
-0.653,1.413,-0.370
-0.653,1.363,-0.370
-0.653,1.263,-0.370
-0.653,1.213,-0.370
-0.653,1.163,-0.370
-0.703,1.163,-0.370
-0.703,1.113,-0.370
-0.703,1.113,-0.320
-0.703,1.063,-0.320
-0.703,1.013,-0.320
-0.753,1.013,-0.320
-0.753,0.963,-0.320
-0.753,0.963,-0.270
-0.753,0.913,-0.270
-0.803,0.913,-0.270
-0.803,0.863,-0.220
-0.853,0.863,-0.220
-0.853,0.813,-0.220
-0.853,0.813,-0.170
-0.853,0.763,-0.170
-0.903,0.763,-0.170
-0.953,0.713,-0.170
-0.953,0.713,-0.120
-1.003,0.713,-0.120
-1.003,0.713,-0.070
-0.953,0.763,-0.170
-0.953,0.763,-0.220
-0.903,0.813,-0.220
-0.903,0.813,-0.270
-0.903,0.863,-0.270
-0.853,0.863,-0.270
-0.853,0.913,-0.320
-0.853,0.963,-0.320
-0.853,0.963,-0.370
-0.803,1.013,-0.370
-0.803,1.063,-0.370
-0.803,1.113,-0.370
-0.803,1.113,-0.420
-0.803,1.163,-0.420
-0.753,1.163,-0.420
-0.753,1.213,-0.420
-0.753,1.263,-0.420
-0.753,1.313,-0.420
-0.753,1.363,-0.420
-0.753,1.413,-0.420
-0.753,1.463,-0.420
-0.753,1.513,-0.420
-0.753,1.563,-0.420
-0.753,1.613,-0.420
-0.753,1.663,-0.420
-0.803,1.713,-0.420
-0.803,1.763,-0.420
-0.803,1.763,-0.370
-0.803,1.713,-0.370
-0.803,1.663,-0.420
-0.803,1.613,-0.420
-0.803,1.563,-0.420
-0.803,1.563,-0.470
-0.803,1.513,-0.470
-0.803,1.463,-0.470
-0.803,1.413,-0.470
-0.803,1.363,-0.470
-0.803,1.313,-0.470
-0.803,1.263,-0.470
-0.803,1.213,-0.470
-0.853,1.113,-0.420
-0.853,1.063,-0.420
-0.853,1.013,-0.420
-0.853,1.013,-0.370
-0.903,0.963,-0.370
-0.903,0.913,-0.370
-0.903,0.913,-0.320
-0.903,0.863,-0.320
-0.953,0.863,-0.320
-0.953,0.813,-0.320
-0.953,0.763,-0.320
-1.003,0.763,-0.270
-1.003,0.713,-0.270
-1.053,0.713,-0.220
-1.053,0.713,-0.170
-1.053,0.663,-0.170
-1.103,0.663,-0.170
-1.103,0.713,-0.220
-1.103,0.713,-0.270
-1.053,0.713,-0.270
-1.053,0.763,-0.320
-1.053,0.763,-0.370
-1.103,0.763,-0.370
-1.103,0.813,-0.370
-1.103,0.813,-0.420
-1.103,0.863,-0.420
-1.103,0.863,-0.470
-1.103,0.913,-0.470
-1.103,0.913,-0.520
-1.103,0.963,-0.520
-1.103,1.013,-0.520
-1.103,1.013,-0.570
-1.103,1.063,-0.570
-1.103,1.113,-0.570
-1.103,1.113,-0.620
-1.103,1.163,-0.620
-1.103,1.213,-0.620
-1.103,1.263,-0.620
-1.103,1.313,-0.620
-1.103,1.363,-0.620
-1.103,1.413,-0.620
-1.103,1.463,-0.620
-1.103,1.463,-0.570
-1.103,1.513,-0.570
-1.103,1.563,-0.570
-1.103,1.613,-0.570
-1.103,1.663,-0.570
-1.103,1.713,-0.570
-1.103,1.713,-0.520
-1.103,1.763,-0.520
-1.053,1.763,-0.520
-1.053,1.713,-0.520
-1.053,1.663,-0.520
-1.053,1.613,-0.570
-1.053,1.563,-0.570
-1.053,1.513,-0.570
-1.053,1.463,-0.620
-1.053,1.413,-0.620
-1.053,1.363,-0.620
-1.053,1.313,-0.620
-1.053,1.263,-0.620
-1.053,1.263,-0.570
-1.053,1.213,-0.570
-1.053,1.163,-0.570
-1.053,1.113,-0.570
-1.053,1.063,-0.570
-1.053,1.063,-0.520
-1.053,1.013,-0.520
-1.053,0.963,-0.520
-1.053,0.963,-0.470
-1.103,0.963,-0.470
-1.103,0.913,-0.420
